Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,axes_0,axes_1,axes_2,axes_3,axes_4,axes_5
1649289115.4958475,1551,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289115.596037,1552,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289115.6959076,1553,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289115.7957103,1554,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289115.8959138,1555,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289115.9967492,1556,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.0972526,1557,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.196465,1558,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.2966945,1559,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.3959403,1560,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.4959195,1561,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.5963004,1562,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.6989214,1563,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.796081,1564,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.8963907,1565,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289116.9957683,1566,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.0958395,1567,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.1959739,1568,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.2970402,1569,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.3968608,1570,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.499107,1571,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.595889,1572,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.6964767,1573,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.797069,1574,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.8965404,1575,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289117.9962475,1576,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.0967047,1577,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.1964478,1578,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.2961128,1579,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.3959742,1580,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.4959052,1581,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.5959623,1582,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.696745,1583,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.797075,1584,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.8961265,1585,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289118.9972038,1586,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.0984821,1587,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.1962283,1588,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.2963734,1589,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.39597,1590,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.496093,1591,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.5964117,1592,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.698019,1593,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.7959654,1594,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.8964834,1595,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289119.996017,1596,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.0972068,1597,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.1963513,1598,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.296153,1599,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.396189,1600,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.4960775,1601,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.5968168,1602,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.6964228,1603,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.7968056,1604,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.8980017,1605,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289120.997373,1606,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.0963807,1607,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.1957667,1608,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.3010511,1609,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.398818,1610,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.497982,1611,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.5961058,1612,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.6964984,1613,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.7967763,1614,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.8964832,1615,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289121.9962316,1616,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.0959055,1617,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.1977603,1618,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.2976491,1619,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.3958788,1620,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.4960232,1621,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.595769,1622,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.6972523,1623,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.7964609,1624,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.8964374,1625,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289122.9954138,1626,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.0960312,1627,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.1959682,1628,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.2971091,1629,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.3983238,1630,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.496866,1631,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.5965176,1632,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.6998246,1633,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.7962263,1634,0,0,,0.0,0.2890250086784363,0.7859750390052795,0.2890250086784363,0.7859750390052795,0.0
1649289123.8959136,1635,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289123.99604,1636,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.0959547,1637,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.1958675,1638,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.295825,1639,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.396193,1640,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.4971962,1641,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.5958557,1642,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.6989305,1643,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.7959235,1644,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.8961444,1645,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289124.9963796,1646,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.0956326,1647,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.1958117,1648,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.2963922,1649,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.3954475,1650,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.4976387,1651,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.5963857,1652,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.6955702,1653,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.7956736,1654,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.896155,1655,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289125.9962502,1656,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.0953643,1657,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.1954672,1658,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.2953265,1659,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.3952324,1660,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.495211,1661,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.5957296,1662,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.6963542,1663,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.7957492,1664,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.8957713,1665,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289126.9958777,1666,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.0965946,1667,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.1953876,1668,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.2954192,1669,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.3959165,1670,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.49607,1671,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.595322,1672,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.695995,1673,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.7954154,1674,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.8952465,1675,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289127.9953606,1676,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.0959187,1677,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.1955762,1678,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.2958357,1679,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.3964827,1680,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.4974809,1681,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.5959969,1682,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.6955757,1683,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.7959473,1684,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.8952897,1685,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289128.9956753,1686,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.0961668,1687,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.196257,1688,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.2953544,1689,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.3960621,1690,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.4960983,1691,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.5965774,1692,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.695472,1693,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.7957742,1694,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.8951962,1695,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289129.9957561,1696,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.0958548,1697,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.1960447,1698,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.2959561,1699,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.3962853,1700,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.495532,1701,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.5956342,1702,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.695507,1703,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.7955756,1704,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.8957603,1705,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289130.995958,1706,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.0965142,1707,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.1957867,1708,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.295952,1709,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.396474,1710,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.4964461,1711,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.595937,1712,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.6955125,1713,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.796232,1714,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.8958764,1715,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289131.9958396,1716,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.0962062,1717,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.1955495,1718,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.2960525,1719,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.3962166,1720,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.4961739,1721,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.5956733,1722,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.6961596,1723,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.7958665,1724,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.895758,1725,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289132.9957066,1726,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.0958285,1727,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.1954954,1728,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.2958906,1729,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.396359,1730,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.4961405,1731,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.5959458,1732,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.695947,1733,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.796314,1734,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.89577,1735,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289133.995916,1736,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.0962384,1737,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.196405,1738,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.2967896,1739,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.3953807,1740,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.495436,1741,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.5959322,1742,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.6954968,1743,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.7953944,1744,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.8967347,1745,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289134.9960883,1746,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.0957296,1747,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.195396,1748,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.2957685,1749,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.3957493,1750,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.496771,1751,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.5962756,1752,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.6962864,1753,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.7958603,1754,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.8955622,1755,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289135.9953704,1756,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.0964227,1757,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.1957836,1758,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.2955208,1759,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.3952858,1760,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.495824,1761,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.5954149,1762,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.6959848,1763,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.7966893,1764,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.8980749,1765,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289136.9959753,1766,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.09557,1767,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.195377,1768,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.296022,1769,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.3957412,1770,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.4957864,1771,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.5954933,1772,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.6962273,1773,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.7960546,1774,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.896107,1775,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289137.995721,1776,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.095704,1777,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.197112,1778,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.295988,1779,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.3973725,1780,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.4955144,1781,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.5951807,1782,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.6964192,1783,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.796067,1784,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.895765,1785,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289138.9954448,1786,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289139.09618,1787,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289139.1961348,1788,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
1649289139.2966502,1789,0,0,,0.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0
